billing_id,billing_date,cloud_provider,cloud_account_id,service,region,resource_id,usage_type,cost,currency,allocation_tag,product_id,feature_id,business_unit,billing_status,timestamp
BILL-2026-00591,2026-04-27,AWS,ACCT-IMAGING,Object Storage,us-east-1,res-img-storage-005,Standard-Storage-GB,404.98,USD,env=prod;bu=Radiology;product=Imaging,Medical Imaging Platform,Image Storage,Radiology,FINAL,2026-04-27T23:59:59Z
BILL-2026-00592,2026-04-12,AWS,ACCT-IMAGING,Compute,us-east-1,res-img-comp-005,vCPU-Hours,853.96,USD,,,,,FINAL,2026-04-12T23:59:59Z
BILL-2026-00593,2026-04-20,AWS,ACCT-IMAGING,Object Storage,us-east-1,res-img-storage-006,Standard-Storage-GB,314.15,USD,env=prod;bu=Radiology;product=Imaging,Medical Imaging Platform,Image Storage,Radiology,FINAL,2026-04-20T23:59:59Z
BILL-2026-00594,2026-04-21,AWS,ACCT-IMAGING,Compute,us-east-1,res-img-comp-006,vCPU-Hours,436.37,USD,,,,,FINAL,2026-04-21T23:59:59Z
BILL-2026-00595,2026-04-25,AWS,ACCT-IMAGING,Object Storage,us-east-1,res-img-storage-007,Standard-Storage-GB,718.31,USD,env=prod;bu=Radiology;product=Imaging,Medical Imaging Platform,Image Storage,Radiology,FINAL,2026-04-25T23:59:59Z
BILL-2026-00596,2026-04-12,AWS,ACCT-IMAGING,Compute,us-east-1,res-img-comp-007,vCPU-Hours,666.71,USD,,,,,FINAL,2026-04-12T23:59:59Z
BILL-2026-00597,2026-04-10,AWS,ACCT-IMAGING,Object Storage,us-east-1,res-img-storage-008,Standard-Storage-GB,608.2,USD,env=prod;bu=Radiology;product=Imaging,Medical Imaging Platform,Image Storage,Radiology,FINAL,2026-04-10T23:59:59Z
BILL-2026-00598,2026-04-28,AWS,ACCT-IMAGING,Compute,us-east-1,res-img-comp-008,vCPU-Hours,1233.72,USD,,,,,FINAL,2026-04-28T23:59:59Z
BILL-2026-00599,2026-04-24,AWS,ACCT-IMAGING,Object Storage,us-east-1,res-img-storage-009,Standard-Storage-GB,655.35,USD,env=prod;bu=Radiology;product=Imaging,Medical Imaging Platform,Image Storage,Radiology,FINAL,2026-04-24T23:59:59Z
BILL-2026-00600,2026-04-27,AWS,ACCT-IMAGING,Compute,us-east-1,res-img-comp-009,vCPU-Hours,411.4,USD,,,,,FINAL,2026-04-27T23:59:59Z
BILL-2026-00601,2026-04-18,AWS,ACCT-IMAGING,Object Storage,us-east-1,res-img-storage-010,Standard-Storage-GB,708.27,USD,env=prod;bu=Radiology;product=Imaging,Medical Imaging Platform,Image Storage,Radiology,FINAL,2026-04-18T23:59:59Z
BILL-2026-00602,2026-04-13,AWS,ACCT-IMAGING,Compute,us-east-1,res-img-comp-010,vCPU-Hours,1267.95,USD,,,,,FINAL,2026-04-13T23:59:59Z
BILL-2026-00603,2026-04-12,AWS,ACCT-IMAGING,Object Storage,us-east-1,res-img-storage-011,Standard-Storage-GB,741.26,USD,env=prod;bu=Radiology;product=Imaging,Medical Imaging Platform,Image Storage,Radiology,FINAL,2026-04-12T23:59:59Z
BILL-2026-00604,2026-04-24,AWS,ACCT-IMAGING,Compute,us-east-1,res-img-comp-011,vCPU-Hours,486.19,USD,,,,,FINAL,2026-04-24T23:59:59Z
BILL-2026-00605,2026-04-23,AWS,ACCT-IMAGING,Object Storage,us-east-1,res-img-storage-012,Standard-Storage-GB,284.92,USD,env=prod;bu=Radiology;product=Imaging,Medical Imaging Platform,Image Storage,Radiology,FINAL,2026-04-23T23:59:59Z
BILL-2026-00606,2026-04-10,AWS,ACCT-IMAGING,Compute,us-east-1,res-img-comp-012,vCPU-Hours,1368.62,USD,,,,,FINAL,2026-04-10T23:59:59Z
BILL-2026-00607,2026-04-10,AWS,ACCT-IMAGING,Object Storage,us-east-1,res-img-storage-013,Standard-Storage-GB,299.49,USD,env=prod;bu=Radiology;product=Imaging,Medical Imaging Platform,Image Storage,Radiology,FINAL,2026-04-10T23:59:59Z
BILL-2026-00608,2026-04-21,AWS,ACCT-IMAGING,Compute,us-east-1,res-img-comp-013,vCPU-Hours,728.6,USD,,,,,FINAL,2026-04-21T23:59:59Z
BILL-2026-00609,2026-04-26,AWS,ACCT-IMAGING,Object Storage,us-east-1,res-img-storage-014,Standard-Storage-GB,669.09,USD,env=prod;bu=Radiology;product=Imaging,Medical Imaging Platform,Image Storage,Radiology,FINAL,2026-04-26T23:59:59Z
BILL-2026-00610,2026-04-17,AWS,ACCT-IMAGING,Compute,us-east-1,res-img-comp-014,vCPU-Hours,750.11,USD,,,,,FINAL,2026-04-17T23:59:59Z
BILL-2026-00611,2026-04-19,AWS,ACCT-IMAGING,Object Storage,us-east-1,res-img-storage-015,Standard-Storage-GB,419.98,USD,env=prod;bu=Radiology;product=Imaging,Medical Imaging Platform,Image Storage,Radiology,FINAL,2026-04-19T23:59:59Z
BILL-2026-00612,2026-04-18,AWS,ACCT-IMAGING,Compute,us-east-1,res-img-comp-015,vCPU-Hours,827.13,USD,,,,,FINAL,2026-04-18T23:59:59Z
BILL-2026-00613,2026-04-21,AWS,ACCT-IMAGING,Object Storage,us-east-1,res-img-storage-016,Standard-Storage-GB,758.89,USD,env=prod;bu=Radiology;product=Imaging,Medical Imaging Platform,Image Storage,Radiology,FINAL,2026-04-21T23:59:59Z
BILL-2026-00614,2026-04-20,AWS,ACCT-IMAGING,Compute,us-east-1,res-img-comp-016,vCPU-Hours,915.87,USD,,,,,FINAL,2026-04-20T23:59:59Z
BILL-2026-00615,2026-04-15,AWS,ACCT-IMAGING,Object Storage,us-east-1,res-img-storage-017,Standard-Storage-GB,808.61,USD,env=prod;bu=Radiology;product=Imaging,Medical Imaging Platform,Image Storage,Radiology,FINAL,2026-04-15T23:59:59Z
BILL-2026-00616,2026-04-12,AWS,ACCT-IMAGING,Compute,us-east-1,res-img-comp-017,vCPU-Hours,1206.08,USD,,,,,FINAL,2026-04-12T23:59:59Z
BILL-2026-00617,2026-04-22,AWS,ACCT-IMAGING,Object Storage,us-east-1,res-img-storage-018,Standard-Storage-GB,682.64,USD,env=prod;bu=Radiology;product=Imaging,Medical Imaging Platform,Image Storage,Radiology,FINAL,2026-04-22T23:59:59Z
BILL-2026-00618,2026-04-20,AWS,ACCT-IMAGING,Compute,us-east-1,res-img-comp-018,vCPU-Hours,461.98,USD,,,,,FINAL,2026-04-20T23:59:59Z
BILL-2026-00619,2026-04-15,AWS,ACCT-IMAGING,Object Storage,us-east-1,res-img-storage-019,Standard-Storage-GB,717.35,USD,env=prod;bu=Radiology;product=Imaging,Medical Imaging Platform,Image Storage,Radiology,FINAL,2026-04-15T23:59:59Z
BILL-2026-00620,2026-04-22,AWS,ACCT-IMAGING,Compute,us-east-1,res-img-comp-019,vCPU-Hours,1307.08,USD,,,,,FINAL,2026-04-22T23:59:59Z
BILL-2026-00621,2026-04-21,AWS,ACCT-IMAGING,Object Storage,us-east-1,res-img-storage-020,Standard-Storage-GB,663.54,USD,env=prod;bu=Radiology;product=Imaging,Medical Imaging Platform,Image Storage,Radiology,FINAL,2026-04-21T23:59:59Z
BILL-2026-00622,2026-04-16,AWS,ACCT-IMAGING,Compute,us-east-1,res-img-comp-020,vCPU-Hours,1134.41,USD,,,,,FINAL,2026-04-16T23:59:59Z
BILL-2026-00623,2026-04-28,AWS,ACCT-IMAGING,Object Storage,us-east-1,res-img-storage-021,Standard-Storage-GB,622.85,USD,env=prod;bu=Radiology;product=Imaging,Medical Imaging Platform,Image Storage,Radiology,FINAL,2026-04-28T23:59:59Z
BILL-2026-00624,2026-04-27,AWS,ACCT-IMAGING,Compute,us-east-1,res-img-comp-021,vCPU-Hours,1115.18,USD,,,,,FINAL,2026-04-27T23:59:59Z
BILL-2026-00625,2026-04-14,AWS,ACCT-IMAGING,Object Storage,us-east-1,res-img-storage-022,Standard-Storage-GB,628.55,USD,env=prod;bu=Radiology;product=Imaging,Medical Imaging Platform,Image Storage,Radiology,FINAL,2026-04-14T23:59:59Z
BILL-2026-00626,2026-04-14,AWS,ACCT-IMAGING,Compute,us-east-1,res-img-comp-022,vCPU-Hours,1217.18,USD,,,,,FINAL,2026-04-14T23:59:59Z
BILL-2026-00627,2026-04-20,AWS,ACCT-IMAGING,Object Storage,us-east-1,res-img-storage-023,Standard-Storage-GB,561.97,USD,env=prod;bu=Radiology;product=Imaging,Medical Imaging Platform,Image Storage,Radiology,FINAL,2026-04-20T23:59:59Z
BILL-2026-00628,2026-04-11,AWS,ACCT-IMAGING,Compute,us-east-1,res-img-comp-023,vCPU-Hours,1086.85,USD,,,,,FINAL,2026-04-11T23:59:59Z
BILL-2026-00629,2026-04-26,AWS,ACCT-IMAGING,Object Storage,us-east-1,res-img-storage-024,Standard-Storage-GB,750.07,USD,env=prod;bu=Radiology;product=Imaging,Medical Imaging Platform,Image Storage,Radiology,FINAL,2026-04-26T23:59:59Z
BILL-2026-00630,2026-04-15,AWS,ACCT-IMAGING,Compute,us-east-1,res-img-comp-024,vCPU-Hours,424.28,USD,,,,,FINAL,2026-04-15T23:59:59Z
BILL-2026-00631,2026-04-20,AWS,ACCT-IMAGING,Object Storage,us-east-1,res-img-storage-025,Standard-Storage-GB,442.95,USD,env=prod;bu=Radiology;product=Imaging,Medical Imaging Platform,Image Storage,Radiology,FINAL,2026-04-20T23:59:59Z
BILL-2026-00632,2026-04-24,AWS,ACCT-IMAGING,Compute,us-east-1,res-img-comp-025,vCPU-Hours,937.42,USD,,,,,FINAL,2026-04-24T23:59:59Z
BILL-2026-00633,2026-04-19,AWS,ACCT-PORTAL,Container Platform,us-east-2,res-portal-app-001,Container-Hours,744.66,USD,env=prod;bu=PatientPortal;product=Portal,Patient Portal,Appointment Management,Patient Portal,FINAL,2026-04-19T23:59:59Z
BILL-2026-00634,2026-04-20,AWS,ACCT-PORTAL,Database,us-east-2,res-portal-db-001,IOPS-and-Storage,1041.41,USD,,,,,FINAL,2026-04-20T23:59:59Z
BILL-2026-00635,2026-04-19,AWS,ACCT-PORTAL,Container Platform,us-east-2,res-portal-app-002,Container-Hours,457.04,USD,env=prod;bu=PatientPortal;product=Portal,Patient Portal,Appointment Management,Patient Portal,FINAL,2026-04-19T23:59:59Z
BILL-2026-00636,2026-04-15,AWS,ACCT-PORTAL,Database,us-east-2,res-portal-db-002,IOPS-and-Storage,789.33,USD,,,,,FINAL,2026-04-15T23:59:59Z
BILL-2026-00637,2026-04-11,AWS,ACCT-PORTAL,Container Platform,us-east-2,res-portal-app-003,Container-Hours,900.3,USD,env=prod;bu=PatientPortal;product=Portal,Patient Portal,Appointment Management,Patient Portal,FINAL,2026-04-11T23:59:59Z
BILL-2026-00638,2026-04-16,AWS,ACCT-PORTAL,Database,us-east-2,res-portal-db-003,IOPS-and-Storage,803.8,USD,,,,,FINAL,2026-04-16T23:59:59Z
BILL-2026-00639,2026-04-19,AWS,ACCT-PORTAL,Container Platform,us-east-2,res-portal-app-004,Container-Hours,949.08,USD,env=prod;bu=PatientPortal;product=Portal,Patient Portal,Appointment Management,Patient Portal,FINAL,2026-04-19T23:59:59Z
BILL-2026-00640,2026-04-25,AWS,ACCT-PORTAL,Database,us-east-2,res-portal-db-004,IOPS-and-Storage,878.75,USD,,,,,FINAL,2026-04-25T23:59:59Z
BILL-2026-00641,2026-04-11,AWS,ACCT-PORTAL,Container Platform,us-east-2,res-portal-app-005,Container-Hours,830.88,USD,env=prod;bu=PatientPortal;product=Portal,Patient Portal,Appointment Management,Patient Portal,FINAL,2026-04-11T23:59:59Z
BILL-2026-00642,2026-04-23,AWS,ACCT-PORTAL,Database,us-east-2,res-portal-db-005,IOPS-and-Storage,804.89,USD,,,,,FINAL,2026-04-23T23:59:59Z
BILL-2026-00643,2026-04-17,AWS,ACCT-PORTAL,Container Platform,us-east-2,res-portal-app-006,Container-Hours,638.29,USD,env=prod;bu=PatientPortal;product=Portal,Patient Portal,Appointment Management,Patient Portal,FINAL,2026-04-17T23:59:59Z
BILL-2026-00644,2026-04-13,AWS,ACCT-PORTAL,Database,us-east-2,res-portal-db-006,IOPS-and-Storage,785.01,USD,,,,,FINAL,2026-04-13T23:59:59Z
BILL-2026-00645,2026-04-28,AWS,ACCT-PORTAL,Container Platform,us-east-2,res-portal-app-007,Container-Hours,824.96,USD,env=prod;bu=PatientPortal;product=Portal,Patient Portal,Appointment Management,Patient Portal,FINAL,2026-04-28T23:59:59Z
BILL-2026-00646,2026-04-28,AWS,ACCT-PORTAL,Database,us-east-2,res-portal-db-007,IOPS-and-Storage,823.17,USD,,,,,FINAL,2026-04-28T23:59:59Z
BILL-2026-00647,2026-04-22,AWS,ACCT-PORTAL,Container Platform,us-east-2,res-portal-app-008,Container-Hours,666.22,USD,env=prod;bu=PatientPortal;product=Portal,Patient Portal,Appointment Management,Patient Portal,FINAL,2026-04-22T23:59:59Z
BILL-2026-00648,2026-04-26,AWS,ACCT-PORTAL,Database,us-east-2,res-portal-db-008,IOPS-and-Storage,1010.51,USD,,,,,FINAL,2026-04-26T23:59:59Z
BILL-2026-00649,2026-04-25,AWS,ACCT-PORTAL,Container Platform,us-east-2,res-portal-app-009,Container-Hours,676.9,USD,env=prod;bu=PatientPortal;product=Portal,Patient Portal,Appointment Management,Patient Portal,FINAL,2026-04-25T23:59:59Z
BILL-2026-00650,2026-04-20,AWS,ACCT-PORTAL,Database,us-east-2,res-portal-db-009,IOPS-and-Storage,609.2,USD,,,,,FINAL,2026-04-20T23:59:59Z
BILL-2026-00651,2026-04-20,AWS,ACCT-PORTAL,Container Platform,us-east-2,res-portal-app-010,Container-Hours,859.67,USD,env=prod;bu=PatientPortal;product=Portal,Patient Portal,Appointment Management,Patient Portal,FINAL,2026-04-20T23:59:59Z
BILL-2026-00652,2026-04-20,AWS,ACCT-PORTAL,Database,us-east-2,res-portal-db-010,IOPS-and-Storage,1093.36,USD,,,,,FINAL,2026-04-20T23:59:59Z
BILL-2026-00653,2026-04-13,AWS,ACCT-PORTAL,Container Platform,us-east-2,res-portal-app-011,Container-Hours,690.15,USD,env=prod;bu=PatientPortal;product=Portal,Patient Portal,Appointment Management,Patient Portal,FINAL,2026-04-13T23:59:59Z
BILL-2026-00654,2026-04-28,AWS,ACCT-PORTAL,Database,us-east-2,res-portal-db-011,IOPS-and-Storage,377.12,USD,,,,,FINAL,2026-04-28T23:59:59Z
BILL-2026-00655,2026-04-21,AWS,ACCT-PORTAL,Container Platform,us-east-2,res-portal-app-012,Container-Hours,871.24,USD,env=prod;bu=PatientPortal;product=Portal,Patient Portal,Appointment Management,Patient Portal,FINAL,2026-04-21T23:59:59Z
BILL-2026-00656,2026-04-21,AWS,ACCT-PORTAL,Database,us-east-2,res-portal-db-012,IOPS-and-Storage,540.45,USD,,,,,FINAL,2026-04-21T23:59:59Z
BILL-2026-00657,2026-04-24,AWS,ACCT-PORTAL,Container Platform,us-east-2,res-portal-app-013,Container-Hours,362.71,USD,env=prod;bu=PatientPortal;product=Portal,Patient Portal,Appointment Management,Patient Portal,FINAL,2026-04-24T23:59:59Z
BILL-2026-00658,2026-04-27,AWS,ACCT-PORTAL,Database,us-east-2,res-portal-db-013,IOPS-and-Storage,935.67,USD,,,,,FINAL,2026-04-27T23:59:59Z
BILL-2026-00659,2026-04-17,AWS,ACCT-PORTAL,Container Platform,us-east-2,res-portal-app-014,Container-Hours,491.35,USD,env=prod;bu=PatientPortal;product=Portal,Patient Portal,Appointment Management,Patient Portal,FINAL,2026-04-17T23:59:59Z
BILL-2026-00660,2026-04-19,AWS,ACCT-PORTAL,Database,us-east-2,res-portal-db-014,IOPS-and-Storage,386.48,USD,,,,,FINAL,2026-04-19T23:59:59Z
BILL-2026-00661,2026-04-12,AWS,ACCT-PORTAL,Container Platform,us-east-2,res-portal-app-015,Container-Hours,881.64,USD,env=prod;bu=PatientPortal;product=Portal,Patient Portal,Appointment Management,Patient Portal,FINAL,2026-04-12T23:59:59Z
BILL-2026-00662,2026-04-25,AWS,ACCT-PORTAL,Database,us-east-2,res-portal-db-015,IOPS-and-Storage,1026.04,USD,,,,,FINAL,2026-04-25T23:59:59Z
BILL-2026-00663,2026-04-11,AWS,ACCT-PORTAL,Container Platform,us-east-2,res-portal-app-016,Container-Hours,366.65,USD,env=prod;bu=PatientPortal;product=Portal,Patient Portal,Appointment Management,Patient Portal,FINAL,2026-04-11T23:59:59Z
BILL-2026-00664,2026-04-18,AWS,ACCT-PORTAL,Database,us-east-2,res-portal-db-016,IOPS-and-Storage,815.94,USD,,,,,FINAL,2026-04-18T23:59:59Z
BILL-2026-00665,2026-04-14,AWS,ACCT-PORTAL,Container Platform,us-east-2,res-portal-app-017,Container-Hours,646.61,USD,env=prod;bu=PatientPortal;product=Portal,Patient Portal,Appointment Management,Patient Portal,FINAL,2026-04-14T23:59:59Z
BILL-2026-00666,2026-04-17,AWS,ACCT-PORTAL,Database,us-east-2,res-portal-db-017,IOPS-and-Storage,505.65,USD,,,,,FINAL,2026-04-17T23:59:59Z
BILL-2026-00667,2026-04-28,AWS,ACCT-PORTAL,Container Platform,us-east-2,res-portal-app-018,Container-Hours,661.1,USD,env=prod;bu=PatientPortal;product=Portal,Patient Portal,Appointment Management,Patient Portal,FINAL,2026-04-28T23:59:59Z
BILL-2026-00668,2026-04-26,AWS,ACCT-PORTAL,Database,us-east-2,res-portal-db-018,IOPS-and-Storage,345.7,USD,,,,,FINAL,2026-04-26T23:59:59Z
BILL-2026-00669,2026-04-27,AWS,ACCT-PORTAL,Container Platform,us-east-2,res-portal-app-019,Container-Hours,351.95,USD,env=prod;bu=PatientPortal;product=Portal,Patient Portal,Appointment Management,Patient Portal,FINAL,2026-04-27T23:59:59Z
BILL-2026-00670,2026-04-27,AWS,ACCT-PORTAL,Database,us-east-2,res-portal-db-019,IOPS-and-Storage,823,USD,,,,,FINAL,2026-04-27T23:59:59Z
BILL-2026-00671,2026-04-10,AWS,ACCT-PORTAL,Container Platform,us-east-2,res-portal-app-020,Container-Hours,484.41,USD,env=prod;bu=PatientPortal;product=Portal,Patient Portal,Appointment Management,Patient Portal,FINAL,2026-04-10T23:59:59Z
BILL-2026-00672,2026-04-27,AWS,ACCT-PORTAL,Database,us-east-2,res-portal-db-020,IOPS-and-Storage,1064.94,USD,,,,,FINAL,2026-04-27T23:59:59Z
BILL-2026-00673,2026-04-19,AWS,ACCT-ANALYTICS,Compute,us-west-2,res-analytics-node-001,Memory-Optimized-Hours,1107.03,USD,env=prod;bu=Analytics;product=ClinicalData,Clinical Analytics Platform,Report Generation,Clinical Analytics,FINAL,2026-04-19T23:59:59Z
BILL-2026-00674,2026-04-10,AWS,ACCT-ANALYTICS,Database,us-west-2,res-analytics-db-001,Warehouse-Compute-Credits,1084.94,USD,,,,,FINAL,2026-04-10T23:59:59Z
BILL-2026-00675,2026-04-13,AWS,ACCT-ANALYTICS,Compute,us-west-2,res-analytics-node-002,Memory-Optimized-Hours,491.83,USD,env=prod;bu=Analytics;product=ClinicalData,Clinical Analytics Platform,Report Generation,Clinical Analytics,FINAL,2026-04-13T23:59:59Z
BILL-2026-00676,2026-04-15,AWS,ACCT-ANALYTICS,Database,us-west-2,res-analytics-db-002,Warehouse-Compute-Credits,716.18,USD,,,,,FINAL,2026-04-15T23:59:59Z
BILL-2026-00677,2026-04-16,AWS,ACCT-ANALYTICS,Compute,us-west-2,res-analytics-node-003,Memory-Optimized-Hours,1345.39,USD,env=prod;bu=Analytics;product=ClinicalData,Clinical Analytics Platform,Report Generation,Clinical Analytics,FINAL,2026-04-16T23:59:59Z
BILL-2026-00678,2026-04-22,AWS,ACCT-ANALYTICS,Database,us-west-2,res-analytics-db-003,Warehouse-Compute-Credits,808.5,USD,,,,,FINAL,2026-04-22T23:59:59Z
BILL-2026-00679,2026-04-19,AWS,ACCT-ANALYTICS,Compute,us-west-2,res-analytics-node-004,Memory-Optimized-Hours,954.39,USD,env=prod;bu=Analytics;product=ClinicalData,Clinical Analytics Platform,Report Generation,Clinical Analytics,FINAL,2026-04-19T23:59:59Z
BILL-2026-00680,2026-04-27,AWS,ACCT-ANALYTICS,Database,us-west-2,res-analytics-db-004,Warehouse-Compute-Credits,426.2,USD,,,,,FINAL,2026-04-27T23:59:59Z
BILL-2026-00681,2026-04-14,AWS,ACCT-ANALYTICS,Compute,us-west-2,res-analytics-node-005,Memory-Optimized-Hours,543.13,USD,env=prod;bu=Analytics;product=ClinicalData,Clinical Analytics Platform,Report Generation,Clinical Analytics,FINAL,2026-04-14T23:59:59Z
BILL-2026-00682,2026-04-25,AWS,ACCT-ANALYTICS,Database,us-west-2,res-analytics-db-005,Warehouse-Compute-Credits,788.38,USD,,,,,FINAL,2026-04-25T23:59:59Z
BILL-2026-00683,2026-04-21,AWS,ACCT-ANALYTICS,Compute,us-west-2,res-analytics-node-006,Memory-Optimized-Hours,599.69,USD,env=prod;bu=Analytics;product=ClinicalData,Clinical Analytics Platform,Report Generation,Clinical Analytics,FINAL,2026-04-21T23:59:59Z
BILL-2026-00684,2026-04-14,AWS,ACCT-ANALYTICS,Database,us-west-2,res-analytics-db-006,Warehouse-Compute-Credits,515.99,USD,,,,,FINAL,2026-04-14T23:59:59Z
BILL-2026-00685,2026-04-11,AWS,ACCT-ANALYTICS,Compute,us-west-2,res-analytics-node-007,Memory-Optimized-Hours,506,USD,env=prod;bu=Analytics;product=ClinicalData,Clinical Analytics Platform,Report Generation,Clinical Analytics,FINAL,2026-04-11T23:59:59Z
BILL-2026-00686,2026-04-22,AWS,ACCT-ANALYTICS,Database,us-west-2,res-analytics-db-007,Warehouse-Compute-Credits,1027.11,USD,,,,,FINAL,2026-04-22T23:59:59Z
BILL-2026-00687,2026-04-27,AWS,ACCT-ANALYTICS,Compute,us-west-2,res-analytics-node-008,Memory-Optimized-Hours,569.07,USD,env=prod;bu=Analytics;product=ClinicalData,Clinical Analytics Platform,Report Generation,Clinical Analytics,FINAL,2026-04-27T23:59:59Z
BILL-2026-00688,2026-04-12,AWS,ACCT-ANALYTICS,Database,us-west-2,res-analytics-db-008,Warehouse-Compute-Credits,983.15,USD,,,,,FINAL,2026-04-12T23:59:59Z
BILL-2026-00689,2026-04-14,AWS,ACCT-ANALYTICS,Compute,us-west-2,res-analytics-node-009,Memory-Optimized-Hours,1294.54,USD,env=prod;bu=Analytics;product=ClinicalData,Clinical Analytics Platform,Report Generation,Clinical Analytics,FINAL,2026-04-14T23:59:59Z
BILL-2026-00690,2026-04-28,AWS,ACCT-ANALYTICS,Database,us-west-2,res-analytics-db-009,Warehouse-Compute-Credits,470.16,USD,,,,,FINAL,2026-04-28T23:59:59Z
BILL-2026-00691,2026-04-19,AWS,ACCT-ANALYTICS,Compute,us-west-2,res-analytics-node-010,Memory-Optimized-Hours,624.22,USD,env=prod;bu=Analytics;product=ClinicalData,Clinical Analytics Platform,Report Generation,Clinical Analytics,FINAL,2026-04-19T23:59:59Z
BILL-2026-00692,2026-04-20,AWS,ACCT-ANALYTICS,Database,us-west-2,res-analytics-db-010,Warehouse-Compute-Credits,780.25,USD,,,,,FINAL,2026-04-20T23:59:59Z
BILL-2026-00693,2026-04-18,AWS,ACCT-ANALYTICS,Compute,us-west-2,res-analytics-node-011,Memory-Optimized-Hours,621.31,USD,env=prod;bu=Analytics;product=ClinicalData,Clinical Analytics Platform,Report Generation,Clinical Analytics,FINAL,2026-04-18T23:59:59Z
BILL-2026-00694,2026-04-20,AWS,ACCT-ANALYTICS,Database,us-west-2,res-analytics-db-011,Warehouse-Compute-Credits,521.81,USD,,,,,FINAL,2026-04-20T23:59:59Z
BILL-2026-00695,2026-04-16,AWS,ACCT-ANALYTICS,Compute,us-west-2,res-analytics-node-012,Memory-Optimized-Hours,1166.45,USD,env=prod;bu=Analytics;product=ClinicalData,Clinical Analytics Platform,Report Generation,Clinical Analytics,FINAL,2026-04-16T23:59:59Z
BILL-2026-00696,2026-04-22,AWS,ACCT-ANALYTICS,Database,us-west-2,res-analytics-db-012,Warehouse-Compute-Credits,822.48,USD,,,,,FINAL,2026-04-22T23:59:59Z
BILL-2026-00697,2026-04-11,AWS,ACCT-ANALYTICS,Compute,us-west-2,res-analytics-node-013,Memory-Optimized-Hours,598.02,USD,env=prod;bu=Analytics;product=ClinicalData,Clinical Analytics Platform,Report Generation,Clinical Analytics,FINAL,2026-04-11T23:59:59Z
BILL-2026-00698,2026-04-11,AWS,ACCT-ANALYTICS,Database,us-west-2,res-analytics-db-013,Warehouse-Compute-Credits,915.41,USD,,,,,FINAL,2026-04-11T23:59:59Z
BILL-2026-00699,2026-04-10,AWS,ACCT-ANALYTICS,Compute,us-west-2,res-analytics-node-014,Memory-Optimized-Hours,455.7,USD,env=prod;bu=Analytics;product=ClinicalData,Clinical Analytics Platform,Report Generation,Clinical Analytics,FINAL,2026-04-10T23:59:59Z
BILL-2026-00700,2026-04-20,AWS,ACCT-ANALYTICS,Database,us-west-2,res-analytics-db-014,Warehouse-Compute-Credits,730.02,USD,,,,,FINAL,2026-04-20T23:59:59Z
BILL-2026-00701,2026-04-21,AWS,ACCT-ANALYTICS,Compute,us-west-2,res-analytics-node-015,Memory-Optimized-Hours,1192.33,USD,env=prod;bu=Analytics;product=ClinicalData,Clinical Analytics Platform,Report Generation,Clinical Analytics,FINAL,2026-04-21T23:59:59Z
BILL-2026-00702,2026-04-12,AWS,ACCT-ANALYTICS,Database,us-west-2,res-analytics-db-015,Warehouse-Compute-Credits,464.32,USD,,,,,FINAL,2026-04-12T23:59:59Z
BILL-2026-00703,2026-04-22,AWS,ACCT-ANALYTICS,Compute,us-west-2,res-analytics-node-016,Memory-Optimized-Hours,1087.82,USD,env=prod;bu=Analytics;product=ClinicalData,Clinical Analytics Platform,Report Generation,Clinical Analytics,FINAL,2026-04-22T23:59:59Z
BILL-2026-00704,2026-04-16,AWS,ACCT-ANALYTICS,Database,us-west-2,res-analytics-db-016,Warehouse-Compute-Credits,750.72,USD,,,,,FINAL,2026-04-16T23:59:59Z
BILL-2026-00705,2026-04-24,AWS,ACCT-ANALYTICS,Compute,us-west-2,res-analytics-node-017,Memory-Optimized-Hours,1230.44,USD,env=prod;bu=Analytics;product=ClinicalData,Clinical Analytics Platform,Report Generation,Clinical Analytics,FINAL,2026-04-24T23:59:59Z
BILL-2026-00706,2026-04-21,AWS,ACCT-ANALYTICS,Database,us-west-2,res-analytics-db-017,Warehouse-Compute-Credits,942.69,USD,,,,,FINAL,2026-04-21T23:59:59Z
BILL-2026-00707,2026-04-27,AWS,ACCT-ANALYTICS,Compute,us-west-2,res-analytics-node-018,Memory-Optimized-Hours,992.61,USD,env=prod;bu=Analytics;product=ClinicalData,Clinical Analytics Platform,Report Generation,Clinical Analytics,FINAL,2026-04-27T23:59:59Z
BILL-2026-00708,2026-04-13,AWS,ACCT-ANALYTICS,Database,us-west-2,res-analytics-db-018,Warehouse-Compute-Credits,339.21,USD,,,,,FINAL,2026-04-13T23:59:59Z
BILL-2026-00709,2026-04-20,AWS,ACCT-ANALYTICS,Compute,us-west-2,res-analytics-node-019,Memory-Optimized-Hours,587.18,USD,env=prod;bu=Analytics;product=ClinicalData,Clinical Analytics Platform,Report Generation,Clinical Analytics,FINAL,2026-04-20T23:59:59Z
BILL-2026-00710,2026-04-16,AWS,ACCT-ANALYTICS,Database,us-west-2,res-analytics-db-019,Warehouse-Compute-Credits,433.23,USD,,,,,FINAL,2026-04-16T23:59:59Z
BILL-2026-00711,2026-04-25,AWS,ACCT-ANALYTICS,Compute,us-west-2,res-analytics-node-020,Memory-Optimized-Hours,508.44,USD,env=prod;bu=Analytics;product=ClinicalData,Clinical Analytics Platform,Report Generation,Clinical Analytics,FINAL,2026-04-25T23:59:59Z
